lage kunst,Det er en glede å lage kunst med hendene.
komponere sang,Han sitter og prøver å komponere sangen til bryllupet.
designe rom,Arkitekten fikk i oppdrag å designe rommet.
bygge modell,Vi skal bygge modell av en gammel båt.
lage skulptur,Hun brukte marmor for å lage skulptur.
skrive novelle,Han brukte helgen på å skrive novellen ferdig.
male bilde,Jeg vil male bilde av solnedgangen.
tegne portrett,Hun er flink til å tegne portretter.
sy klær,Jeg lærer å sy klær på et kurs.
dekorere rom,Vi skal dekorere rommet før festen.
lage mosaikk,Lage mosaikk med små glassbiter er tidkrevende.
smi smykker,Gullsmeden kan smi smykker av gull.
forme leire,Hun brukte hendene til å forme leiren.
designe logo,Byrået skal designe logoen til det nye selskapet.
lage film,De planlegger å lage film om byens historie.
animere figur,Det tar lang tid å animere figurene i filmen.
komponere musikk,Hun fikk i oppdrag å komponere musikk til stykket.
konstruere modell,Studenter skal konstruere modell av broen.
skrive manus,Forfatteren måtte skrive manuset flere ganger.
male vegg,Han skal male veggen i en lysere farge.
tegne skisse,Kan du tegne skisse av huset du vil bygge?
lage keramikk,Vi skal lage keramikk på verkstedet.
bygge hus,De har begynt å bygge huset sitt ved sjøen.
designe møbel,Han ønsker å designe møbel for IKEA.
vokse,Barnet fortsetter å vokse raskt.
endre,Vi må endre planene på grunn av været.
forandre,Han bestemte seg for å forandre livsstilen sin.
modnes,Frukten trenger tid til å modnes.
bryte,Han måtte bryte en dårlig vane.
utvikle,Hun ønsker å utvikle sine ferdigheter.
forbedre,Vi må forbedre kvaliteten på produktet.
reparere,Jeg må reparere sykkelen min.
redusere,Vi må redusere utslippene våre.
øke,Temperaturen vil øke i morgen.
utvide,Selskapet planlegger å utvide driften.
krympe,Ull kan krympe i varmt vann.
svinne,Håpet begynte å svinne bort.
helbrede,Tiden vil helbrede såret.
bygge opp,Vi må bygge opp lagånden igjen.
falle fra hverandre,Den gamle stolen holdt på å falle fra hverandre.
utvikle seg,Barnet fortsetter å utvikle seg kognitivt.
tilpasse,Vi må tilpasse oss de nye reglene.
transformere,Larven vil transformere til en sommerfugl.
regenerere,Noen dyr kan regenerere tapte lemmer.
metamorfosere,Figuren later til å metamorfosere til noe annet.
fermentere,Bøndene lar teen fermentere før tørking.
forvitre,Steinene vil forvitre over tid.
forvandle,Maleren klarte å forvandle rommet helt.
intensivere,Vi må intensivere innsatsen nå.
svekke,Sykdommen kan svekke immunforsvaret.
styrke,Trening vil styrke musklene.
erstatte,De måtte erstatte den ødelagte delen.
rekonstruere,De skal rekonstruere det historiske bygget.
vokse sakte,Planten vil vokse sakte i skyggen.
utvikle ferdighet,Det tar tid å utvikle ferdighet i sjakk.
forbedre kvalitet,Målet er å forbedre kvaliteten på tjenesten.
bryte mønster,Det er vanskelig å bryte mønster av dårlige vaner.
endre mening,Etter debatten valgte han å endre mening.
forandre utseende,Malingen vil forandre utseendet på huset.
modnes gradvis,Vinen må modnes gradvis i tønner.
bygge opp tillit,Det tar tid å bygge opp tillit etter et svik.
falle sammen,Den gamle hytten var i ferd med å falle sammen.
reparere skader,Forsikringen dekker å reparere skader etter stormen.
redusere risiko,Vi må redusere risikoen for brann.
øke hastighet,Sjåføren måtte øke hastigheten på motorveien.
utvide område,Regjeringen ønsker å utvide området for nasjonalparken.
krympe størrelse,Vaskemaskinen fikk genseren til å krympe størrelse.
svinne bort,Energien hans begynte å svinne bort mot slutten av dagen.
regenerere vev,Kroppen kan regenerere vev etter et kutt.
helbrede sår,Legen sa at såret vil helbrede sårt.
tilpasse seg miljø,Dyr må tilpasse seg miljøet for å overleve.
transformere idé,De klarte å transformere idéen til et produkt.
metamorfosere form,Steinen ser ut til å metamorfosere form.
fermentere mat,Surkål er fermenteret mat.
forvitre materiale,Vinden får forvitre materialet i fjellet.
modne frukt,Solen hjelper til med å modne frukt.
forvandle rom,Lys og maling kan forvandle rom.
intensivere farge,Varmen vil intensivere fargen på stoffet.
svekke strukturen,Rust kan svekke strukturen på broen.
styrke muskler,Du må trene for å styrke musklerne.
erstatte deler,Det var nødvendig å erstatte deler av motoren.
rekonstruere bygning,Det tok to år å rekonstruere bygningen etter brannen.
være,Det er en fin dag i dag.
bli,Jeg håper jeg kan bli en god lærer.
ha,Vi har mye tid sammen.
gjøre,Hva skal vi gjøre nå?
skal,Du skal følge reglene.
vil,Jeg vil gjerne se filmen.
kan,Kan du hjelpe meg med leksene?
må,Vi må skynde oss til bussen.
bør,Du bør spise mer grønnsaker.
kunne,Jeg kunne løpe fortere før.
måtte,Vi måtte avlyse turen på grunn av regnet.
ville,Hva ville du gjort i min situasjon?
tørre,Han tørrer ikke hoppe fra tårnet.
ønsker,Jeg ønsker deg alt godt.
pleie,De pleier å spise middag klokken seks.
finnes,Det finnes mange typer fisk i fjorden.
begynne,Vi kan begynne å spise nå.
avslutte,De skal avslutte prosjektet i morgen.
lykkes,Jeg håper du lykkes med eksamen.
anta,Vi må anta at planen er riktig.
klare,Jeg er sikker på at du vil klare det.
fortsette,Vi kan fortsette møtet etter lunsj.
bli nødt til,De vil bli nødt til å endre strategien.
tillate,Foreldrene mine vil tillate meg å dra.
nekte,Han valgte å nekte å svare på spørsmålet.
ha lov til,Du har lov til å ta en pause nå.
se ut til,Det ser ut til å bli fint vær i dag.
virke som,Det virker som en god idé.
gjøre ferdig,Hun skal gjøre ferdig rapporten i kveld.
holde på å,Jeg holder på å lære meg å spille gitar.
være til stede,Alle studentene må være til stede på forelesningen.
bli ferdig,Når skal arbeidet bli ferdig?
ha ansvar,Hun har ansvar for å organisere arrangementet.
gjøre klart,Jeg må gjøre klart presentasjonen.
skal kunne,Du skal kunne svømme over bassenget.
vil gjerne,Jeg vil gjerne ha en kopp te.
kan utføre,Han kan utføre oppgaven alene.
må gjøre,Vi må gjøre det vi har lovet.
bør prøve,Du bør prøve den nye restauranten.
kunne mestre,Han kunne mestre vanskelige situasjoner.
måtte vente,De måtte vente i en lang kø.
ville handle,Hva ville handlet om dersom du skrev en bok?
tørre prøve,Du må bare tørre prøve noe nytt.
ønsker å,Jeg ønsker å reise til Italia neste år.
pleie å,Han pleier å gå en tur hver morgen.
bli nødt til å,Vi vil bli nødt til å jobbe overtid.
finnes alltid,"Håpet finnes alltid, selv i mørke tider."
fortsette arbeidet,Vi må fortsette arbeidet selv om det er sent.
begynne nytt,De skal begynne nytt prosjekt neste uke.
avslutte prosjekt,Det er viktig å avslutte prosjektet med stil.
lykkes med,Hun lykkes med alt hun foretar seg.
tillate handling,Regjeringen vil tillate handling for å redde økonomien.
nekte tilbud,Hun valgte å nekte tilbudet fra den andre bedriften.
ha lov til å,Barna har lov til å være oppe sent i kveld.
anta riktig,Det er best å anta riktig enn å gjette.
se ut til å,Været ser ut til å bli bedre.
virke sann,"Historien virker sann, men er den?"
gjøre ferdig oppgave,Du må gjøre ferdig oppgaven før du går.
klare oppgaven,Vi er to som skal klare oppgaven.
holde på å starte,Flyet holder på å starte motoren.
si,Hva har du å si til det?
snakke,Vi må snakke sammen i morgen.
skrive,Jeg må skrive et brev til banken.
rope,"Ikke rope inne, takk."
hviske,Hun måtte hviske for å ikke vekke barnet.
spørre,Du må spørre om du lurer på noe.
svare,Vennligst svare på e-posten min.
fortelle,Kan du fortelle en vits?
lese opp,Hun skal lese opp resultatet for oss.
be,De pleier å be om hjelp ved vanskeligheter.
dele,Vi skal dele kaken likt.
forklare,Kan du forklare dette konseptet for meg?
uttrykke,Han klarte å uttrykke sin frustrasjon.
kommentere,Han nektet å kommentere saken.
informere,Vi må informere alle om endringen.
advare,Jeg må advare deg mot faren.
uttrykke seg,Det er viktig å uttrykke seg klart.
lovprise,Man bør lovprise andres gode arbeid.
diskutere,De skal diskutere politikk i kveld.
argumentere,Han prøvde å argumentere for sin sak.
overbevise,Det er vanskelig å overbevise ham.
beskrive,Kan du beskrive tyven for politiet?
rapportere,Han må rapportere hendelsen til sjefen.
presentere,Hun skal presentere prosjektet i morgen.
påpeke,Jeg måtte påpeke feilen i regnestykket.
annonsere,De skal annonsere vinneren i morgen.
tilstå,Han valgte å tilstå tyveriet.
intervjue,Journalisten skal intervjue statsministeren.
referere,Han måtte referere til kildene sine.
diskutere videre,Vi kan diskutere videre neste uke.
fortelle historie,Jeg elsker å fortelle historier til barna.
spørre om,Du må spørre om lov før du låner bilen.
svare på,Jeg må svare på e-posten snarest.
argumentere for,Han måtte argumentere for fordelene med planen.
forklare nøye,Vær så snill å forklare nøye hvordan det fungerer.
beskrive detaljert,Hun klarte å beskrive detaljert maleriet.
rapportere hendelse,Han måtte rapportere hendelsen til politiet.
uttrykke følelser,Det er sunt å uttrykke følelser.
presentere idé,Vi skal presentere idéen for investorene.
kommentere sak,Politiet vil ikke kommentere saken ytterligere.
dele erfaring,Hun valgte å dele erfaringen sin med gruppen.
lese høyt,Kan du lese høyt fra boken?
advare mot,Jeg må advare mot å gå ut i stormen.
be om hjelp,Ikke vær redd for å be om hjelp.
intervjue person,Vi må intervjue personen før ansettelse.
fortelle sannhet,Du må alltid fortelle sannheten.
forklare konsept,Han prøvde å forklare konseptet på en enkel måte.
diskutere problem,De samlet seg for å diskutere problemet.
informere publikum,Vi må informere publikum om farene.
uttrykke mening,Han har rett til å uttrykke meningen sin.
annonsere nyhet,De vil annonsere nyheten i morgen.
spørre spørsmål,Du må spørre spørsmål hvis du ikke forstår.
svare ærlig,Vennligst svare ærlig på undersøkelsen.
tenke,Jeg må tenke meg om før jeg bestemmer meg.
huske,Jeg kan ikke huske navnet på filmen.
glemme,Prøv å glemme den dårlige opplevelsen.
forstå,Jeg klarer ikke å forstå denne regelen.
lære,Vi må lære av våre feil.
drømme,Hun drømmer om å reise til månen.
velge,Du må velge hvilken vei du skal gå.
bestemme,Vi må bestemme oss for en dato snart.
vurdere,Vi må vurdere alle alternativene nøye.
tro,Jeg tror på deg.
anta,Vi kan anta at resultatet blir det samme.
planlegge,Vi må planlegge ferien i god tid.
fokusere,Prøv å fokusere på det viktigste.
resonnere,Hun er flink til å resonnere logisk.
oppdage,Han var den første som oppdaget feilen.
undre seg,Barnet undrer seg over hvorfor himmelen er blå.
tvile,Jeg tviler på at det er sant.
forestille,Jeg kan ikke forestille meg et liv uten musikk.
forestille seg,Kan du forestille deg hvordan det vil se ut?
konsentrere seg,Han må konsentrere seg for å løse oppgaven.
memorere,Det er vanskelig å memorere lange tekster.
analysere,Vi må analysere dataene grundig.
reflektere,Vi bør reflektere over hva som skjedde.
spekulere,De begynte å spekulere i årsaken.
evaluere,Vi må evaluere prosjektets suksess.
reflektere over,Ta deg tid til å reflektere over dine valg.
forklare for seg selv,Han måtte forklare for seg selv hvorfor han gjorde det.
betrakte,Hun sto og betraktet maleriet lenge.
oppfatte,Jeg klarte ikke å oppfatte hva han sa.
erkjenne,Hun måtte erkjenne at hun tok feil.
begrunne,Du må begrunne valget ditt godt.
overveie,Vi må overveie konsekvensene nøye.
forutsi,Det er vanskelig å forutsi været.
tenke igjennom,Du må tenke igjennom dette før du svarer.
gruble,Han satt lenge og grublet over problemet.
fundere,Jeg satt og funderete på livets store spørsmål.
analysere nøye,Vi må analysere nøye hvordan ulykken skjedde.
tenke kreativt,Vi må tenke kreativt for å finne en løsning.
planlegge strategisk,Selskapet må planlegge strategisk for fremtiden.
huske detaljer,Han er flink til å huske detaljer.
forstå sammenhenger,Det er viktig å forstå sammenhenger i faget.
forestille seg muligheter,Man må forestille seg muligheter for å innovere.
vurdere alternativer,"Før du velger, må du vurdere alternativer nøye."
reflektere kritisk,Vi må reflektere kritisk over kildene.
drømme seg bort,Jeg liker å drømme seg bort med god musikk.
spekulere videre,Vi kan spekulere videre på hvem som gjorde det.
undre seg over,Jeg undrer meg over hvor lenge det vil vare.
tvile på,Han har grunn til å tvile på rapporten.
anta riktig,Vi må anta riktig for å unngå feil.
konsentrere seg godt,Prøv å konsentrere deg godt under eksamen.
evaluere situasjon,Politiet måtte evaluere situasjonen raskt.
løpe,Jeg liker å løpe i skogen.
gå,Vi kan gå til butikken.
hoppe,Barnet elsker å hoppe i vanndammer.
krype,Babyen begynte å krype over gulvet.
falle,Vær forsiktig så du ikke faller på isen.
gli,Han var nær ved å gli på det glatte gulvet.
snuble,Jeg snublet over roten og falt.
hinke,Hun måtte hinke på ett ben.
skli,Vi sklir på kjelken ned bakken.
sykle,Jeg sykler til jobben hver dag.
svømme,De svømmer i havet om sommeren.
fly,Fuglen flyr høyt over trærne.
danse,Vi skal danse hele natten.
trekke,Du må trekke i håndtaket for å åpne.
skyve,Vi måtte skyve bilen ut av grøften.
bære,Han hjalp meg med å bære esken.
løfte,Du må løfte vektene forsiktig.
kaste,De skal kaste ball med hunden.
sparke,Han klarte å sparke ballen i mål.
snurre,Datteren min elsker å snurre rundt.
rulle,Ballen begynte å rulle ned bakken.
ro,Vi rodde båten over innsjøen.
padle,De liker å padle kajakk langs kysten.
kjøre,Jeg må kjøre forsiktig på glatte veier.
bremse,Du må bremse for den røde bilen.
akselerere,Bilen kan akselerere veldig raskt.
stoppe,Vi må stoppe ved rødt lys.
starte,La oss starte møtet nå.
snu,Han måtte snu og gå tilbake.
dreie,Hjulet fortsetter å dreie.
bevege,Du må bevege armen forsiktig.
spasere,Vi tok oss tid til å spasere i parken.
jogge,Jeg jogger tre ganger i uken.
springe,Hesten begynte å springe raskt.
løpe etter,Hunden min liker å løpe etter ballen.
løpe vekk,Tyven klarte å løpe vekk fra åstedet.
løpe opp,Vi måtte løpe opp alle trappene.
hoppe ned,Han turte ikke å hoppe ned fra steinen.
svømme over,Vi skal svømme over fjorden neste sommer.
gå rundt,Vi måtte gå rundt hele bygget.
krype under,Barnet måtte krype under bordet.
løpe raskt,Hun klarte å løpe raskt og vinne løpet.
løpe sakte,Han måtte løpe sakte på grunn av smerten.
hoppe høyt,Kan du hoppe høyt over hindringen?
hoppe lavt,De måtte hoppe lavt for å unngå laserstrålen.
gli ned,Han lot seg gli ned sklia.
snurre rundt,Danseparet begynte å snurre rundt.
rulle bort,Ballen rullet bort og inn under bilen.
trekke til seg,Magneten klarte å trekke til seg metall.
skyve bort,Hun klarte å skyve bort frykten.
hinke frem,Han måtte hinke frem til mållinjen.
skli på is,Vær forsiktig så du ikke sklir på isen.
løpe i sirkel,Barnet løper i sirkel for å gjøre seg svimmel.
falle bakover,Han var nær ved å falle bakover i stolen.
snuble over,Jeg er redd jeg skal snuble over dørstokken.
løpe til,Du må løpe til butikken nå.
hoppe til siden,Hun måtte hoppe til siden for å unngå ballen.
svømme raskt,Han svømmer raskt og vant konkurransen.
spasere sakte,Vi tok oss tid til å spasere sakte langs elven.
gå frem,Du må gå frem og presentere deg.
gå tilbake,Vi må gå tilbake og hente nøklene.
balansere,Du må balansere vekten din nøye.
balansere på line,Sirkusartisten klarte å balansere på line.
krype inn,Hunden pleier å krype inn under teppet.
krype ut,Han måtte krype ut av den trange plassen.
løpe om kapp,Vi pleide å løpe om kapp da vi var barn.
transportere,De må transportere varene over grensen.
bevegelighet,Yoga forbedrer bevegeligheten i leddene.
bevegelse,Han gjorde en rask bevegelse.
fremdrift,Fremdriften i prosjektet er god.
retning,I hvilken retning skal vi gå?
kurs,Skipet satte kurs mot sør.
vei,Den raskeste veien er motorveien.
rute,Bussen følger en fast rute.
sti,Vi fulgte den smale stien gjennom skogen.
bane,Toget kjørte på sin egen bane.
hvem,Hvem er den personen?
hva,Hva heter du?
hvor,Hvor bor du?
når,Når starter filmen?
hvorfor,Hvorfor er himmelen blå?
hvordan,Hvordan har du det i dag?
hvilken,Hvilken bok leser du?
hvilke,Hvilke farger liker du?
hvilket,Hvilket hus er ditt?
hvem sin,Hvem sin bil er dette?
hva tid,Hva tid skal vi møtes?
hvor mye,Hvor mye koster den?
hvor mange,Hvor mange epler vil du ha?
hva for,Hva for en type mat er det?
hva slags,Hva slags musikk liker du?
hvilken vei,Hvilken vei skal vi ta for å komme dit?
hvilket tidspunkt,Hvilket tidspunkt passer best for deg?
hvem sin tur,Hvem sin tur er det til å vaske opp?
hvor lenge,Hvor lenge skal du være borte?
hvilken retning,I hvilken retning flyr fuglene?
hva tid på dagen,Hva tid på dagen er du mest våken?
hvordan fungerer,Hvordan fungerer denne maskinen?
hvorfor ikke,Hvorfor ikke prøve noe nytt?
hvem kan,Hvem kan hjelpe meg med dette?
hva er,Hva er klokken nå?
når skal,Når skal du reise?
hvor ligger,Hvor ligger den nye butikken?
hvorfor skjer,Hvorfor skjer dette med meg?
hvilken grunn,På hvilken grunn ble han arrestert?
hva heter,Hva heter denne planten?
hvem gjorde,Hvem gjorde dette rotet?
hva betyr,Hva betyr dette ordet?
hvordan lage,Hvordan lager man en god kake?
hvorfor velge,Hvorfor velger du denne fargen?
hva skjedde,Hva skjedde i går kveld?
hvem sier,Hvem sier at det er sant?
hva ønsker,Hva ønsker du deg i bursdagsgave?
hvor finner,Hvor finner jeg toalettet?
hvem eier,Hvem eier dette huset?
hva trenger,Hva trenger vi for å starte?
hvordan vet,Hvordan vet du det?
hvilken metode,Hvilken metode brukte de?
hvem vil,Hvem vil være med på tur?
hvorfor spør,Hvorfor spør du om det?
hvem sin idé,Hvem sin idé var det?
